,0,1,2,3,4,5,6,7,8,9,0.1,1.1,2.1,label,cluster
0,-1.606951114175826,0.8735295569519647,0.3543864369016015,-0.376583284353372,-0.1239126445661373,-5.574885069424047,0.1157625184111925,6.322857499604334,-0.133691892985478,-0.2359258727111425,0.849269358173963,0.9720687814273006,-0.7851695015584851,0,2
1,0.7042868557265336,-1.8287426063729413,-0.1168582105854134,0.1471649087601644,-0.2960074382661408,-5.944087094898616,-0.156579790202751,5.940719182639073,0.0568058129847348,-0.0486019533968423,-0.4411130902856733,0.3685874953432419,-1.788952278536051,0,2
2,1.4245990535452135,-0.2818601405404379,0.8415444033885966,-0.655310146621406,0.3784690983201826,-6.604756107570122,-0.4260630029541788,6.230853716769534,-0.0913927873219276,0.0360479685863118,-1.2144838252541603,1.5362366087279469,-1.044251128830867,0,2
3,1.3900183122312038,0.289805204506742,1.093028363354397,-0.6906238169247234,-0.5481684355567764,-5.948213178837849,-0.0812088072864049,6.015520125064477,0.0322294053809863,0.0338347111839638,-0.9434633485260492,1.6428178858824158,-0.3788785755485591,1,2
4,1.0325629521298114,-1.0424039175318975,1.0197961219630785,0.8884278331736938,-0.1020957465637301,-5.970099047708905,-0.0719621181004397,6.030498331180659,-0.0159602362127385,0.0154481479113224,-0.3495835087637771,0.8286177622342005,0.7166663487261552,0,2
5,1.1390048362028238,1.3748486044252868,-0.5845938793834048,-0.6052706897758885,-0.2464920251294944,-6.143687510883382,0.1446124711204134,6.030938528404053,0.0157391032646003,0.0288892428226431,1.2967924722531785,0.3951463573165945,0.8034284816149749,0,2
6,-0.0909180204719372,1.0606642172870009,1.6832084347083291,0.1414415419739244,-0.0841676284302702,-5.930068048562666,-0.0331306868757324,6.020593110188973,0.0018697746257587,-0.0053949130224073,-1.3522815981628675,0.9933400422739426,0.6467752659510895,0,2
7,-1.96350138244958,0.2573820679180268,-0.1818000437168123,-0.1424171632902141,-0.1057737083580584,-6.093312049474931,-0.0634757850431355,5.97104620371117,-0.0103273223815516,0.014612350488007,-0.1663141130161964,0.4159206616929187,0.2169126242660271,0,2
8,0.8919003261561176,1.159986182784599,1.3197185477927318,-0.1059494584151928,0.3111516288541083,-5.921533855300603,-0.0519020156069504,5.981517721566837,0.0018188703611169,0.0072482199683016,0.3217757475722335,-0.3656297151097499,0.170660016633717,0,2
9,-0.8732834653940046,-0.8750865605974557,-1.0398623428567388,0.6630731087259502,0.554641028691721,-5.555503273678259,-0.523294195407797,5.810867071226203,-0.2897302912428271,-0.2277369736066037,1.6910897538981704,-0.5275175378404234,-0.1876197919791915,0,2
10,-0.8362677144852368,1.482269954314654,0.6176928786830151,-0.3623477356322928,-0.3078663702116087,-5.656716191798465,0.3757186674168529,6.360403599464835,0.2350818189084709,-0.2274807911395432,0.8033069916187152,-0.3199055541963005,-0.6381760870698477,0,2
11,-1.781541985624438,0.5108302744027904,-0.5757576189551153,-0.3997507746093683,-0.2513565915535677,-6.058504306756577,-0.0185178025054452,6.061379081148345,-0.052656027656344,0.0194221198113095,-1.0659908839307657,-1.4483127862710008,-0.9904866808967686,0,2
12,-1.91477098428639,0.544527886614549,0.1538712899549449,0.0753130420681713,-0.0818183338859817,-6.025288883537628,-0.0168776682522485,5.993879200445013,-0.0091661628730532,0.0072749193097307,0.5581893830654684,-2.1396713001420355,-1.3587497043648202,1,2
13,1.0515628014283571,1.0181771475908643,0.715739940069228,1.0590524903780372,-0.1962308624115079,-6.322752648077014,-0.1534606398772661,6.101603954805443,0.1635722453334357,-0.1426530662800314,-1.199386468130812,0.3103371132271289,0.1305163291955863,0,2
